gan_acum,gan_suavizada,envio,celda,semilla
13,13.13,8400,B,352357
13.375,12.755,8425,B,352357
12.75,12.335,8450,B,352357
12.125,11.8975,8475,B,352357
11.5,11.44,8500,B,352357
10.875,10.94,8525,B,352357
10.25,10.44,8550,B,352357
9.62499999999998,9.93999999999998,8575,B,352357
9.99999999999998,9.43999999999998,8600,B,352357
9.37499999999998,8.93499999999998,8625,B,352357
8.74999999999998,8.37249999999998,8650,B,352357
8.12499999999998,7.80999999999998,8675,B,352357
7.49999999999998,7.24749999999998,8700,B,352357
6.87499999999998,6.68499999999998,8725,B,352357
6.24999999999998,6.12249999999998,8750,B,352357
5.62499999999998,5.55999999999998,8775,B,352357
4.99999999999998,4.98749999999998,8800,B,352357
4.37499999999998,4.38499999999998,8825,B,352357
3.74999999999998,3.82249999999998,8850,B,352357
3.12499999999998,3.32249999999998,8875,B,352357
2.49999999999998,2.82249999999998,8900,B,352357
1.87499999999998,2.32249999999998,8925,B,352357
1.24999999999998,1.82249999999998,8950,B,352357
0.624999999999983,1.32249999999998,8975,B,352357
-1.71737624121704e-14,0.822499999999983,9000,B,352357
0.374999999999983,0.322499999999983,9025,B,352357
-0.250000000000017,-0.177500000000017,9050,B,352357
0.124999999999983,-0.677500000000017,9075,B,352357
-0.500000000000017,-1.17750000000002,9100,B,352357
-1.12500000000002,-1.67750000000002,9125,B,352357
-1.75000000000002,-2.17750000000002,9150,B,352357
-2.37500000000002,-2.67750000000002,9175,B,352357
-3.00000000000002,-3.17750000000002,9200,B,352357
-3.62500000000002,-3.70000000000002,9225,B,352357
-4.25000000000002,-4.26250000000002,9250,B,352357
-4.87500000000002,-4.88750000000002,9275,B,352357
-5.50000000000002,-5.51250000000002,9300,B,352357
-6.12500000000002,-6.13750000000002,9325,B,352357
-6.75000000000002,-6.76250000000002,9350,B,352357
-7.37500000000002,-7.38750000000002,9375,B,352357
-8.00000000000002,-8.01250000000002,9400,B,352357
-8.62500000000002,-8.63750000000002,9425,B,352357
-9.25000000000002,-9.16250000000002,9450,B,352357
-9.87500000000002,-9.66250000000002,9475,B,352357
-10.5,-10.1625,9500,B,352357
-11.125,-10.6625,9525,B,352357
-11.75,-11.1625,9550,B,352357
-12.375,-11.6625,9575,B,352357
-13,-12.1625,9600,B,352357
-13.625,-12.6625,9625,B,352357
-12.25,-13.1625,9650,B,352357
-12.875,-13.6625,9675,B,352357
-13.5,-14.1625,9700,B,352357
-14.125,-14.6625,9725,B,352357
-14.75,-15.1625,9750,B,352357
-15.375,-15.6625,9775,B,352357
-16,-16.1625,9800,B,352357
-16.625,-16.6625,9825,B,352357
-17.25,-17.2625,9850,B,352357
-17.875,-17.8875,9875,B,352357
-18.5,-18.5125,9900,B,352357
-19.125,-19.1375,9925,B,352357
-19.75,-19.7625,9950,B,352357
-20.375,-20.3875,9975,B,352357
-21,-21.0125,10000,B,352357
-21.625,-21.6375,10025,B,352357
-22.25,-22.2625,10050,B,352357
-22.875,-22.8875,10075,B,352357
-23.5,-23.5125,10100,B,352357
-24.125,-24.1375,10125,B,352357
-24.75,-24.7625,10150,B,352357
-25.375,-25.3875,10175,B,352357
-26,-26.0125,10200,B,352357
-26.625,-26.6375,10225,B,352357
-27.25,-27.2625,10250,B,352357
-27.875,-27.8875,10275,B,352357
-28.5,-28.5125,10300,B,352357
-29.125,-29.1375,10325,B,352357
-29.75,-29.7625,10350,B,352357
-30.375,-30.3875,10375,B,352357
-31,-31.0125,10400,B,352357
-31.625,-31.6375,10425,B,352357
-32.25,-32.2625,10450,B,352357
-32.875,-32.8875,10475,B,352357
-33.5,-33.4725,10500,B,352357
-34.125,-34.035,10525,B,352357
-34.75,-34.5975,10550,B,352357
-35.375,-35.16,10575,B,352357
-36,-35.7225,10600,B,352357
-36.625,-36.285,10625,B,352357
-37.25,-36.8475,10650,B,352357
-37.875,-37.41,10675,B,352357
-37.5,-37.9725,10700,B,352357
-38.125,-38.535,10725,B,352357
-38.75,-39.0975,10750,B,352357
-39.375,-39.66,10775,B,352357
-40,-40.2225,10800,B,352357
-40.625,-40.785,10825,B,352357
-41.25,-41.3475,10850,B,352357
-41.875,-41.91,10875,B,352357
-42.5,-42.5125,10900,B,352357
-43.125,-43.1375,10925,B,352357
-43.75,-43.7625,10950,B,352357
-44.375,-44.3875,10975,B,352357
-45,-45.0125,11000,B,352357
-45.625,-45.6375,11025,B,352357
-46.25,-46.2625,11050,B,352357
-46.875,-46.8875,11075,B,352357
-47.5,-47.5125,11100,B,352357
-48.125,-48.1375,11125,B,352357
-48.75,-48.7625,11150,B,352357
-49.375,-49.3875,11175,B,352357
-50,-50.0125,11200,B,352357
-50.625,-50.6375,11225,B,352357
-51.25,-51.2625,11250,B,352357
-51.875,-51.8875,11275,B,352357
-52.5,-52.5125,11300,B,352357
-53.125,-53.1375,11325,B,352357
-53.75,-53.7625,11350,B,352357
-54.375,-54.3875,11375,B,352357
-55,-55.0125,11400,B,352357
-55.625,-55.6375,11425,B,352357
-56.25,-56.2625,11450,B,352357
-56.875,-56.8875,11475,B,352357
-57.5,-57.5125,11500,B,352357
-58.125,-58.1375,11525,B,352357
-58.75,-58.7625,11550,B,352357
-59.375,-59.3875,11575,B,352357
-60,-60.0125,11600,B,352357
-60.625,-60.6375,11625,B,352357
-61.25,-61.2625,11650,B,352357
-61.875,-61.8875,11675,B,352357
-62.5,-62.5125,11700,B,352357
-63.125,-63.1375,11725,B,352357
-63.75,-63.7625,11750,B,352357
-64.375,-64.3875,11775,B,352357
-65,-65.0125,11800,B,352357
-65.625,-65.6375,11825,B,352357
-66.25,-66.2625,11850,B,352357
-66.875,-66.8875,11875,B,352357
-67.5,-67.5125,11900,B,352357
-68.125,-68.1375,11925,B,352357
-68.75,-68.7625,11950,B,352357
-69.375,-69.3875,11975,B,352357
-70,-70.0125,12000,B,352357
-70.625,-70.6375,12025,B,352357
-71.25,-71.2625,12050,B,352357
-71.875,-71.8875,12075,B,352357
-72.5,-72.5125,12100,B,352357
-73.125,-73.1375,12125,B,352357
-73.75,-73.7625,12150,B,352357
-74.375,-74.355,12175,B,352357
-75,-74.9175,12200,B,352357
-75.625,-75.48,12225,B,352357
-76.25,-76.0425,12250,B,352357
-76.875,-76.605,12275,B,352357
-77.5,-77.1675,12300,B,352357
-78.125,-77.73,12325,B,352357
-78.75,-78.2925,12350,B,352357
-78.375,-78.855,12375,B,352357
-79,-79.4175,12400,B,352357
-79.625,-79.98,12425,B,352357
-80.25,-80.5425,12450,B,352357
-80.875,-81.105,12475,B,352357
-81.5,-81.6675,12500,B,352357
-82.125,-82.23,12525,B,352357
-82.75,-82.7925,12550,B,352357
-83.375,-83.3875,12575,B,352357
-84,-84.0125,12600,B,352357
-84.625,-84.6375,12625,B,352357
-85.25,-85.2625,12650,B,352357
-85.875,-85.8875,12675,B,352357
-86.5,-86.5125,12700,B,352357
-87.125,-87.1375,12725,B,352357
-87.75,-87.7625,12750,B,352357
-88.375,-88.3875,12775,B,352357
-89,-89.0125,12800,B,352357
-89.625,-89.6375,12825,B,352357
-90.25,-90.2625,12850,B,352357
-90.875,-90.8875,12875,B,352357
-91.5,-91.5125,12900,B,352357
-92.125,-92.1375,12925,B,352357
-92.75,-92.7625,12950,B,352357
-93.375,-93.3875,12975,B,352357
-94,-94.0125,13000,B,352357
-94.625,-94.6375,13025,B,352357
-95.25,-95.2625,13050,B,352357
-95.875,-95.8875,13075,B,352357
-96.5,-96.5125,13100,B,352357
-97.125,-97.1375,13125,B,352357
-97.75,-97.7625,13150,B,352357
-98.375,-98.3875,13175,B,352357
-99,-99.0125,13200,B,352357
-99.625,-99.6375,13225,B,352357
-100.25,-100.2625,13250,B,352357
-100.875,-100.8875,13275,B,352357
-101.5,-101.5125,13300,B,352357
-102.125,-102.1375,13325,B,352357
-102.75,-102.7625,13350,B,352357
-103.375,-103.3875,13375,B,352357
-104,-104.0125,13400,B,352357
-104.625,-104.6375,13425,B,352357
-105.25,-105.2625,13450,B,352357
-105.875,-105.8875,13475,B,352357
-106.5,-106.51,13500,B,352357
-107.125,-107.0725,13525,B,352357
-107.75,-107.635,13550,B,352357
-108.375,-108.1975,13575,B,352357
-109,-108.76,13600,B,352357
-109.625,-109.3225,13625,B,352357
-110.25,-109.885,13650,B,352357
-110.875,-110.4475,13675,B,352357
-110.5,-111.01,13700,B,352357
-111.125,-111.5725,13725,B,352357
-111.75,-112.135,13750,B,352357
-112.375,-112.6975,13775,B,352357
-113,-113.26,13800,B,352357
-113.625,-113.8225,13825,B,352357
-114.25,-114.385,13850,B,352357
-114.875,-114.9475,13875,B,352357
-115.5,-115.5125,13900,B,352357
-116.125,-116.1375,13925,B,352357
-116.75,-116.7625,13950,B,352357
-117.375,-117.3875,13975,B,352357
-118,-118.0125,14000,B,352357
-118.625,-118.6375,14025,B,352357
-119.25,-119.2625,14050,B,352357
-119.875,-119.8875,14075,B,352357
-120.5,-120.5125,14100,B,352357
-121.125,-121.1375,14125,B,352357
-121.75,-121.7625,14150,B,352357
-122.375,-122.3875,14175,B,352357
-123,-123.0125,14200,B,352357
-123.625,-123.6375,14225,B,352357
-124.25,-124.2625,14250,B,352357
-124.875,-124.8875,14275,B,352357
-125.5,-125.5125,14300,B,352357
-126.125,-126.1375,14325,B,352357
-126.75,-126.7625,14350,B,352357
-127.375,-127.3875,14375,B,352357
-128,-128.0125,14400,B,352357
-128.625,-128.6375,14425,B,352357
-129.25,-129.2625,14450,B,352357
-129.875,-129.8875,14475,B,352357
-130.5,-130.5125,14500,B,352357
-131.125,-131.1375,14525,B,352357
-131.75,-131.7625,14550,B,352357
-132.375,-132.3575,14575,B,352357
-133,-132.92,14600,B,352357
-133.625,-133.445,14625,B,352357
-134.25,-133.945,14650,B,352357
-134.875,-134.445,14675,B,352357
-135.5,-134.945,14700,B,352357
-136.125,-135.445,14725,B,352357
-136.75,-135.945,14750,B,352357
-136.375,-136.445,14775,B,352357
-137,-136.945,14800,B,352357
-136.625,-137.445,14825,B,352357
-137.25,-137.945,14850,B,352357
-137.875,-138.445,14875,B,352357
-138.5,-138.945,14900,B,352357
-139.125,-139.445,14925,B,352357
-139.75,-139.945,14950,B,352357
-140.375,-140.475,14975,B,352357
-141,-141.0375,15000,B,352357
-141.625,-141.6375,15025,B,352357
-142.25,-142.2625,15050,B,352357
-142.875,-142.8875,15075,B,352357
-143.5,-143.5125,15100,B,352357
-144.125,-144.1375,15125,B,352357
-144.75,-144.7625,15150,B,352357
-145.375,-145.3875,15175,B,352357
-146,-146.0125,15200,B,352357
-146.625,-146.6375,15225,B,352357
-147.25,-147.2625,15250,B,352357
-147.875,-147.8875,15275,B,352357
-148.5,-148.5125,15300,B,352357
-149.125,-149.1375,15325,B,352357
-149.75,-149.7625,15350,B,352357
-150.375,-150.3875,15375,B,352357
-151,-151.0125,15400,B,352357
-151.625,-151.6375,15425,B,352357
-152.25,-152.2625,15450,B,352357
-152.875,-152.8875,15475,B,352357
-153.5,-153.5125,15500,B,352357
-154.125,-154.095,15525,B,352357
-154.75,-154.6575,15550,B,352357
-155.375,-155.22,15575,B,352357
-156,-155.7825,15600,B,352357
-156.625,-156.345,15625,B,352357
-157.25,-156.9075,15650,B,352357
-157.875,-157.47,15675,B,352357
-158.5,-158.0325,15700,B,352357
-158.125,-158.595,15725,B,352357
-158.75,-159.1575,15750,B,352357
-159.375,-159.72,15775,B,352357
-160,-160.2825,15800,B,352357
-160.625,-160.845,15825,B,352357
-161.25,-161.4075,15850,B,352357
-161.875,-161.97,15875,B,352357
-162.5,-162.5325,15900,B,352357
-163.125,-163.1375,15925,B,352357
-163.75,-163.7625,15950,B,352357
-164.375,-164.3875,15975,B,352357
-165,-165.0125,16000,B,352357
-165.625,-165.6375,16025,B,352357
-166.25,-166.2625,16050,B,352357
-166.875,-166.8875,16075,B,352357
-167.5,-167.5125,16100,B,352357
-168.125,-168.1375,16125,B,352357
-168.75,-168.7625,16150,B,352357
-169.375,-169.3875,16175,B,352357
-170,-170.0125,16200,B,352357
-170.625,-170.6375,16225,B,352357
-171.25,-171.2625,16250,B,352357
-171.875,-171.86,16275,B,352357
-172.5,-172.4225,16300,B,352357
-173.125,-172.985,16325,B,352357
-173.75,-173.5475,16350,B,352357
-174.375,-174.11,16375,B,352357
-175,-174.6725,16400,B,352357
-175.625,-175.235,16425,B,352357
-176.25,-175.7975,16450,B,352357
-175.875,-176.36,16475,B,352357
-176.5,-176.9225,16500,B,352357
-177.125,-177.485,16525,B,352357
-177.75,-178.0475,16550,B,352357
-178.375,-178.61,16575,B,352357
-179,-179.1725,16600,B,352357
-179.625,-179.735,16625,B,352357
-180.25,-180.2975,16650,B,352357
-180.875,-180.8875,16675,B,352357
-181.5,-181.5125,16700,B,352357
-182.125,-182.0825,16725,B,352357
-182.75,-182.645,16750,B,352357
-183.375,-183.2075,16775,B,352357
-184,-183.77,16800,B,352357
-184.625,-184.3325,16825,B,352357
-185.25,-184.895,16850,B,352357
-185.875,-185.4575,16875,B,352357
-186.5,-186.02,16900,B,352357
-186.125,-186.5825,16925,B,352357
-186.75,-187.115,16950,B,352357
-187.375,-187.615,16975,B,352357
-188,-188.115,17000,B,352357
-188.625,-188.5725,17025,B,352357
-189.25,-189.01,17050,B,352357
-189.875,-189.4475,17075,B,352357
-190.5,-189.885,17100,B,352357
-191.125,-190.3775,17125,B,352357
-190.75,-190.8775,17150,B,352357
-191.375,-191.3775,17175,B,352357
-192,-191.8775,17200,B,352357
-191.625,-192.3775,17225,B,352357
-192.25,-192.8775,17250,B,352357
-192.875,-193.3775,17275,B,352357
-193.5,-193.8775,17300,B,352357
-194.125,-194.3775,17325,B,352357
-194.75,-194.9075,17350,B,352357
-195.375,-195.47,17375,B,352357
-196,-196.0325,17400,B,352357
-196.625,-196.6375,17425,B,352357
-197.25,-197.2625,17450,B,352357
-197.875,-197.8875,17475,B,352357
-198.5,-198.5125,17500,B,352357
-199.125,-199.1375,17525,B,352357
-199.75,-199.7625,17550,B,352357
-200.375,-200.3875,17575,B,352357
-201,-201.0125,17600,B,352357
-201.625,-201.6375,17625,B,352357
-202.25,-202.2625,17650,B,352357
-202.875,-202.8875,17675,B,352357
-203.5,-203.5125,17700,B,352357
-204.125,-204.1375,17725,B,352357
-204.75,-204.7625,17750,B,352357
-205.375,-205.3875,17775,B,352357
-206,-206.0125,17800,B,352357
-206.625,-206.6375,17825,B,352357
-207.25,-207.2625,17850,B,352357
-207.875,-207.8875,17875,B,352357
-208.5,-208.5125,17900,B,352357
-209.125,-209.1375,17925,B,352357
-209.75,-209.7625,17950,B,352357
-210.375,-210.3875,17975,B,352357
-211,-211.0125,18000,B,352357
-211.625,-211.6375,18025,B,352357
-212.25,-212.2625,18050,B,352357
-212.875,-212.8875,18075,B,352357
-213.5,-213.5125,18100,B,352357
-214.125,-214.1375,18125,B,352357
-214.75,-214.7625,18150,B,352357
-215.375,-215.3875,18175,B,352357
-216,-216.0125,18200,B,352357
-216.625,-216.6375,18225,B,352357
-217.25,-217.2625,18250,B,352357
-217.875,-217.8875,18275,B,352357
-218.5,-218.5125,18300,B,352357
-219.125,-219.1375,18325,B,352357
-219.75,-219.7625,18350,B,352357
-220.375,-220.3875,18375,B,352357
-221,-221.0125,18400,B,352357
-221.625,-221.6375,18425,B,352357
-222.25,-222.2625,18450,B,352357
-222.875,-222.8875,18475,B,352357
-223.5,-223.5125,18500,B,352357
-224.125,-224.1375,18525,B,352357
-224.75,-224.7625,18550,B,352357
-225.375,-225.35,18575,B,352357
-226,-225.9125,18600,B,352357
-226.625,-226.475,18625,B,352357
-227.25,-227.0375,18650,B,352357
-227.875,-227.6,18675,B,352357
-228.5,-228.1625,18700,B,352357
-229.125,-228.725,18725,B,352357
-229.75,-229.2875,18750,B,352357
-229.375,-229.825,18775,B,352357
-230,-230.325,18800,B,352357
-230.625,-230.825,18825,B,352357
-231.25,-231.325,18850,B,352357
-231.875,-231.825,18875,B,352357
-232.5,-232.325,18900,B,352357
-233.125,-232.825,18925,B,352357
-233.75,-233.325,18950,B,352357
-233.375,-233.8625,18975,B,352357
-234,-234.425,19000,B,352357
-234.625,-234.9875,19025,B,352357
-235.25,-235.55,19050,B,352357
-235.875,-236.1125,19075,B,352357
-236.5,-236.675,19100,B,352357
-237.125,-237.2375,19125,B,352357
-237.75,-237.8,19150,B,352357
-238.375,-238.3875,19175,B,352357
-239,-239.0125,19200,B,352357
-239.625,-239.6375,19225,B,352357
-240.25,-240.2625,19250,B,352357
-240.875,-240.8875,19275,B,352357
-241.5,-241.5125,19300,B,352357
-242.125,-242.1375,19325,B,352357
-242.75,-242.7625,19350,B,352357
-243.375,-243.3875,19375,B,352357
-244,-244.0125,19400,B,352357
-244.625,-244.6375,19425,B,352357
-245.25,-245.2625,19450,B,352357
-245.875,-245.8875,19475,B,352357
-246.5,-246.5125,19500,B,352357
-247.125,-247.1375,19525,B,352357
-247.75,-247.7625,19550,B,352357
-248.375,-248.3875,19575,B,352357
-249,-249.0125,19600,B,352357
-249.625,-249.6375,19625,B,352357
-250.25,-250.2625,19650,B,352357
-250.875,-250.8875,19675,B,352357
-251.5,-251.5125,19700,B,352357
-252.125,-252.1375,19725,B,352357
-252.75,-252.7625,19750,B,352357
-253.375,-253.3875,19775,B,352357
-254,-254.0125,19800,B,352357
-254.625,-254.6375,19825,B,352357
-255.25,-255.2625,19850,B,352357
-255.875,-255.8875,19875,B,352357
-256.5,-256.5125,19900,B,352357
-257.125,-257.1375,19925,B,352357
-257.75,-257.7625,19950,B,352357
-258.375,-258.3875,19975,B,352357
-259,-259.0125,20000,B,352357
3.375,,25,B,403681
3.75,,50,B,403681
6.125,,75,B,403681
8.5,,100,B,403681
11.875,,125,B,403681
14.25,,150,B,403681
15.625,,175,B,403681
20,21.1925,200,B,403681
23.375,24.25,225,B,403681
25.75,27.5025,250,B,403681
29.125,30.695,275,B,403681
32.5,33.9425,300,B,403681
35.875,37.09,325,B,403681
38.25,40.135,350,B,403681
44.625,43.2375,375,B,403681
48,46.2525,400,B,403681
55.375,49.13,425,B,403681
56.75,51.8375,450,B,403681
57.125,54.3825,475,B,403681
60.5,56.6925,500,B,403681
60.875,58.8425,525,B,403681
63.25,60.95,550,B,403681
65.625,62.815,575,B,403681
67,64.5275,600,B,403681
67.375,65.985,625,B,403681
67.75,67.1225,650,B,403681
68.125,68.35,675,B,403681
69.5,69.4775,700,B,403681
68.875,70.5,725,B,403681
70.25,71.435,750,B,403681
72.625,72.255,775,B,403681
74,72.98,800,B,403681
73.375,73.69,825,B,403681
75.75,74.4975,850,B,403681
77.125,75.31,875,B,403681
76.5,76.1225,900,B,403681
77.875,76.9175,925,B,403681
78.25,77.67,950,B,403681
77.625,78.45,975,B,403681
78,79.12,1000,B,403681
79.375,79.8825,1025,B,403681
80.75,80.655,1050,B,403681
81.125,81.3125,1075,B,403681
81.5,82,1100,B,403681
81.875,82.705,1125,B,403681
82.25,83.405,1150,B,403681
83.625,84.0975,1175,B,403681
86,84.8075,1200,B,403681
86.375,85.4725,1225,B,403681
86.75,86.0575,1250,B,403681
88.125,86.585,1275,B,403681
87.5,87.1525,1300,B,403681
88.875,87.715,1325,B,403681
89.25,88.4175,1350,B,403681
89.625,89.1625,1375,B,403681
89,89.8225,1400,B,403681
90.375,90.3725,1425,B,403681
89.75,90.8375,1450,B,403681
90.125,91.285,1475,B,403681
90.5,91.7,1500,B,403681
91.875,92.11,1525,B,403681
94.25,92.4575,1550,B,403681
95.625,92.765,1575,B,403681
95,93.015,1600,B,403681
94.375,93.22,1625,B,403681
93.75,93.4075,1650,B,403681
94.125,93.575,1675,B,403681
94.5,93.675,1700,B,403681
94.875,93.8175,1725,B,403681
94.25,93.7875,1750,B,403681
93.625,93.755,1775,B,403681
93,93.755,1800,B,403681
93.375,93.755,1825,B,403681
92.75,93.76,1850,B,403681
92.125,93.7775,1875,B,403681
93.5,93.8125,1900,B,403681
92.875,93.845,1925,B,403681
93.25,93.845,1950,B,403681
95.625,93.845,1975,B,403681
95,93.8925,2000,B,403681
94.375,93.9425,2025,B,403681
94.75,93.9425,2050,B,403681
94.125,93.9825,2075,B,403681
95.5,94.02,2100,B,403681
94.875,93.9575,2125,B,403681
94.25,93.89,2150,B,403681
93.625,93.655,2175,B,403681
94,93.3425,2200,B,403681
93.375,93.03,2225,B,403681
92.75,92.7125,2250,B,403681
93.125,92.3375,2275,B,403681
92.5,91.8875,2300,B,403681
91.875,91.3925,2325,B,403681
91.25,90.955,2350,B,403681
90.625,90.5175,2375,B,403681
90,90.045,2400,B,403681
89.375,89.6375,2425,B,403681
88.75,89.31,2450,B,403681
88.125,89.015,2475,B,403681
87.5,88.7625,2500,B,403681
87.875,88.5175,2525,B,403681
87.25,88.38,2550,B,403681
86.625,88.255,2575,B,403681
87,88.13,2600,B,403681
87.375,88.005,2625,B,403681
87.75,87.88,2650,B,403681
88.125,87.755,2675,B,403681
88.5,87.6625,2700,B,403681
88.875,87.63,2725,B,403681
89.25,87.5775,2750,B,403681
88.625,87.5775,2775,B,403681
88,87.565,2800,B,403681
87.375,87.495,2825,B,403681
86.75,87.435,2850,B,403681
86.125,87.36,2875,B,403681
86.5,87.2375,2900,B,403681
86.875,87.1075,2925,B,403681
87.25,86.87,2950,B,403681
86.625,86.62,2975,B,403681
86,86.37,3000,B,403681
86.375,86.12,3025,B,403681
86.75,85.9275,3050,B,403681
87.125,85.74,3075,B,403681
86.5,85.54,3100,B,403681
85.875,85.37,3125,B,403681
85.25,85.1725,3150,B,403681
84.625,84.9225,3175,B,403681
84,84.6725,3200,B,403681
83.375,84.4325,3225,B,403681
83.75,84.1325,3250,B,403681
83.125,83.775,3275,B,403681
83.5,83.4,3300,B,403681
83.875,83.025,3325,B,403681
83.25,82.65,3350,B,403681
82.625,82.275,3375,B,403681
82,81.945,3400,B,403681
82.375,81.6575,3425,B,403681
81.75,81.405,3450,B,403681
81.125,81.2175,3475,B,403681
80.5,81.0725,3500,B,403681
79.875,80.895,3525,B,403681
79.25,80.7075,3550,B,403681
78.625,80.52,3575,B,403681
79,80.3325,3600,B,403681
79.375,80.1125,3625,B,403681
80.75,79.8625,3650,B,403681
80.125,79.6125,3675,B,403681
81.5,79.3625,3700,B,403681
80.875,79.1125,3725,B,403681
80.25,78.9,3750,B,403681
79.625,78.7175,3775,B,403681
79,78.5525,3800,B,403681
78.375,78.4025,3825,B,403681
77.75,78.21,3850,B,403681
77.125,77.9825,3875,B,403681
76.5,77.7325,3900,B,403681
75.875,77.42,3925,B,403681
76.25,77.1075,3950,B,403681
76.625,76.8575,3975,B,403681
77,76.6375,4000,B,403681
76.375,76.45,4025,B,403681
76.75,76.2925,4050,B,403681
77.125,76.1675,4075,B,403681
76.5,76.0425,4100,B,403681
75.875,75.9175,4125,B,403681
75.25,75.755,4150,B,403681
75.625,75.5625,4175,B,403681
76,75.3725,4200,B,403681
75.375,75.2475,4225,B,403681
75.75,75.0725,4250,B,403681
75.125,74.8625,4275,B,403681
74.5,74.6525,4300,B,403681
73.875,74.465,4325,B,403681
73.25,74.2775,4350,B,403681
72.625,74.0275,4375,B,403681
74,73.7975,4400,B,403681
74.375,73.5475,4425,B,403681
73.75,73.2675,4450,B,403681
73.125,73,4475,B,403681
73.5,72.75,4500,B,403681
72.875,72.5,4525,B,403681
72.25,72.25,4550,B,403681
71.625,72,4575,B,403681
72,71.685,4600,B,403681
71.375,71.295,4625,B,403681
70.75,70.92,4650,B,403681
71.125,70.6075,4675,B,403681
70.5,70.255,4700,B,403681
69.875,69.88,4725,B,403681
69.25,69.505,4750,B,403681
68.625,69.13,4775,B,403681
68,68.705,4800,B,403681
68.375,68.2675,4825,B,403681
67.75,67.8425,4850,B,403681
68.125,67.4625,4875,B,403681
67.5,67.0875,4900,B,403681
66.875,66.7125,4925,B,403681
66.25,66.3425,4950,B,403681
65.625,66.03,4975,B,403681
65,65.7175,5000,B,403681
64.375,65.3575,5025,B,403681
64.75,65.0325,5050,B,403681
65.125,64.6575,5075,B,403681
64.5,64.2825,5100,B,403681
63.875,63.9075,5125,B,403681
64.25,63.5325,5150,B,403681
63.625,63.2075,5175,B,403681
